collection_id	collection_name	abundance_rank	genome_id	genome_name	relative_abundance
12	Cystic Fibrosis (CF) Respiratory Virome	33	GCF_000896255.1	Staphylococcus phage TEM123, complete genome	0.0036041116781728062
12	Cystic Fibrosis (CF) Respiratory Virome	29	GCF_000904095.1	Pseudomonas phage JBD30, complete genome	0.004808391528500811
12	Cystic Fibrosis (CF) Respiratory Virome	15	GCF_000908815.1	Stenotrophomonas phage phiSMA7 proviral complete genome	0.016871105728054645
12	Cystic Fibrosis (CF) Respiratory Virome	60	GCF_000911475.1	Staphylococcus phage S25-4 DNA, complete genome	0.000751481327014911
12	Cystic Fibrosis (CF) Respiratory Virome	72	GCF_000914175.1	Staphylococcus phage Sb-1, complete genome	0.00015198648472258914
12	Cystic Fibrosis (CF) Respiratory Virome	4	GCF_000914775.1	Achromobacter phage JWAlpha, complete genome	0.08323983967061994
12	Cystic Fibrosis (CF) Respiratory Virome	76	GCF_000921055.1	Pseudomonas phage phiPSA1, complete genome	6.349630254986074e-05
12	Cystic Fibrosis (CF) Respiratory Virome	22	GCF_000924855.1	Staphylococcus phage MCE-2014, complete genome	0.006453233154944223
12	Cystic Fibrosis (CF) Respiratory Virome	8	GCF_000928555.1	Influenza A virus (A/Shanghai/02/2013(H7N9)) segment 1 polymerase PB2 (PB2) gene, complete cds	0.028896327960933794
12	Cystic Fibrosis (CF) Respiratory Virome	73	GCF_000954275.1	Pseudomonas phage vB_PaeS_PAO1_Ab18, complete genome	0.00012630918687532987
12	Cystic Fibrosis (CF) Respiratory Virome	45	GCF_000955355.1	Pseudomonas phage vB_PaeM_PAO1_Ab03, complete genome	0.0016869873818550576
12	Cystic Fibrosis (CF) Respiratory Virome	13	GCF_001501675.1	Staphylococcus phage phiIPLA-C1C, complete genome	0.01724710728540748
12	Cystic Fibrosis (CF) Respiratory Virome	61	GCF_001503495.1	Achromobacter phage JWX, complete genome	0.000683029088543547
12	Cystic Fibrosis (CF) Respiratory Virome	21	GCF_001505875.1	Pseudomonas phage PaMx42, complete genome	0.008421742594545697
12	Cystic Fibrosis (CF) Respiratory Virome	2	GCF_001551385.1	Pseudomonas phage YH30, complete genome	0.09113243910857961
12	Cystic Fibrosis (CF) Respiratory Virome	28	GCF_001736495.1	Pseudomonas phage phi3, complete genome	0.005637212810906848
12	Cystic Fibrosis (CF) Respiratory Virome	6	GCF_001737035.1	Pseudomonas phage YMC11/07/P54_PAE_BP, complete genome	0.07098530762839832
12	Cystic Fibrosis (CF) Respiratory Virome	35	GCF_001891055.1	Rattus norvegicus polyomavirus 2 isolate 1014-2016-2, complete genome	0.003419687522850333
12	Cystic Fibrosis (CF) Respiratory Virome	56	GCF_002219645.1	Red squirrel adenovirus 1 strain DE/2013/Sciurus vulgaris/2013Pa405-00252, complete genome	0.0009839918208871393
12	Cystic Fibrosis (CF) Respiratory Virome	31	GCF_002597665.1	Staphylococcus phage A5W, complete genome	0.00435419761202982
12	Cystic Fibrosis (CF) Respiratory Virome	39	GCF_002604225.1	Burkholderia phage Bp-AMP1 complete genome	0.002409991840258334
12	Cystic Fibrosis (CF) Respiratory Virome	68	GCF_002605605.1	Burkholderia phage vB_BceM_AP3, complete genome	0.000247612237820278
12	Cystic Fibrosis (CF) Respiratory Virome	36	GCF_002609425.1	Pseudomonas phage phiAH14a, complete genome	0.003275949266655704
12	Cystic Fibrosis (CF) Respiratory Virome	30	GCF_002609985.1	Staphylococcus phage P1105, complete genome	0.004470702424378489
12	Cystic Fibrosis (CF) Respiratory Virome	44	GCF_002615365.1	Pseudomonas phage PA5, complete genome	0.001718304017643893
12	Cystic Fibrosis (CF) Respiratory Virome	59	GCF_002622385.1	Staphylococcus phage phiIBB-SEP1, complete genome	0.0007532489547450753
12	Cystic Fibrosis (CF) Respiratory Virome	19	GCF_002815475.1	Human orthopneumovirus Subgroup A, complete cds	0.010845317983962781
12	Cystic Fibrosis (CF) Respiratory Virome	62	GCF_002816835.1	Human rhinovirus 1 strain ATCC VR-1559, complete genome	0.0006368744290549898
12	Cystic Fibrosis (CF) Respiratory Virome	27	GCF_002816855.1	Human rhinovirus 3, complete genome	0.005760535054829971
12	Cystic Fibrosis (CF) Respiratory Virome	43	GCF_002818425.1	Torque teno virus 29 ORF2, ORF1, ORF3 genes, complete cds, isolate: TTVyon-KC009	0.0017415359886821613
12	Cystic Fibrosis (CF) Respiratory Virome	80	GCF_002818605.1	Torque teno midi virus 6 DNA, complete genome, isolate: MDJHem3-1	3.562862173109741e-05
12	Cystic Fibrosis (CF) Respiratory Virome	23	GCF_002826545.1	Stenotrophomonas phage PSH1, complete sequence	0.006256649913607746
12	Cystic Fibrosis (CF) Respiratory Virome	58	GCF_002957175.1	Pseudomonas phage tabernarius, complete genome	0.0008195606007062627
12	Cystic Fibrosis (CF) Respiratory Virome	67	GCF_002957945.1	Staphylococcus phage SH-St 15644, complete genome	0.00027556867304105297
12	Cystic Fibrosis (CF) Respiratory Virome	65	GCF_002988115.1	Pseudomonas phage vB_PaeS_PAO1_Ab19, complete genome	0.00038304326338236373
12	Cystic Fibrosis (CF) Respiratory Virome	66	GCF_003226655.1	Pseudomonas phage PspYZU08, complete genome	0.0003041656466900238
12	Cystic Fibrosis (CF) Respiratory Virome	1	GCF_003864175.1	Staphylococcus phage Pabna, complete genome	0.166177689594162
12	Cystic Fibrosis (CF) Respiratory Virome	75	GCF_004117175.1	Oz virus viral cRNA, segment 1, complete sequence, strain: EH8	0.0001091859649948451
12	Cystic Fibrosis (CF) Respiratory Virome	48	GCF_004132745.1	Potamochoerus porcus polyomavirus 1 isolate 9780 PI225, complete genome	0.001462620161069325
12	Cystic Fibrosis (CF) Respiratory Virome	37	GCF_004147105.1	Staphylococcus phage vB_SauS_fPfSau02, complete genome	0.0027410792638615303
12	Cystic Fibrosis (CF) Respiratory Virome	71	GCF_004769005.1	Staphylococcus phage SP276 DNA, complete genome	0.0001924708816700385
12	Cystic Fibrosis (CF) Respiratory Virome	70	GCF_006964385.1	Achromobacter phage vB_AxyP_19-32_Axy10, complete genome	0.00020319098208027147
12	Cystic Fibrosis (CF) Respiratory Virome	74	GCF_007923675.1	Pseudomonas phage H71, complete genome	0.000122898019105061
12	Cystic Fibrosis (CF) Respiratory Virome	57	GCF_007923765.1	Pseudomonas phage Ps59, complete genome	0.0008524878136487961
12	Cystic Fibrosis (CF) Respiratory Virome	47	GCF_010700935.1	Staphylococcus phage vB_SauS-SAP27, complete genome	0.0014863439497541152
12	Cystic Fibrosis (CF) Respiratory Virome	5	GCF_011896155.1	Pseudomonas phage Epa33, complete genome	0.08053656567550925
12	Cystic Fibrosis (CF) Respiratory Virome	10	GCF_014488745.1	Burkholderia phage FLC5 DNA, complete genome	0.02568271004371649
12	Cystic Fibrosis (CF) Respiratory Virome	41	GCF_016836345.1	Pseudomonas phage PN09, complete genome	0.0020831145771771508
12	Cystic Fibrosis (CF) Respiratory Virome	34	GCF_018577845.1	Pine marten torque teno virus 1 isolate VS4700004, complete genome	0.0034553347378137762
12	Cystic Fibrosis (CF) Respiratory Virome	14	GCF_018586865.1	Callosciurus erythraeus polyomavirus 1 isolate 10239_CE449D, complete genome	0.01722274921704297
12	Cystic Fibrosis (CF) Respiratory Virome	46	GCF_020488325.1	Pseudomonas phage PHB09, complete genome	0.0016869264504842136
12	Cystic Fibrosis (CF) Respiratory Virome	49	GCF_023156415.1	Rainbow trout orthomyxovirus-1 strain Rainbow/Idaho/347/1997 putative polymerase basic 2 (PB2) gene, complete cds	0.0014558901476596706
12	Cystic Fibrosis (CF) Respiratory Virome	32	GCF_023156645.1	Bourbon virus isolate MO-2013-2499 segment 1, complete sequence	0.004116716369132925
12	Cystic Fibrosis (CF) Respiratory Virome	40	GCF_023156995.1	Araguari virus strain BeAn174214 isolate SAARB-24-Jan-1995 VP7 (QK767_gp1) gene, complete cds	0.0021893822095468965
12	Cystic Fibrosis (CF) Respiratory Virome	55	GCF_027945825.1	Pseudomonas phage PSV3 clone NODE_1 genomic sequence	0.001005215533922385
12	Cystic Fibrosis (CF) Respiratory Virome	16	GCF_900327825.1	Pseudomonas phage vB_PaeS_PAO1_HW12 genome assembly, complete genome: monopartite	0.015277818929362351
13	Human Respiratory RNA Virome	20	GCF_000820495.2	Influenza B virus RNA 1, complete sequence	0.008434666438267329
13	Human Respiratory RNA Virome	33	GCF_000846805.1	Human adenovirus A, complete genome	0.002571420370059474
13	Human Respiratory RNA Virome	32	GCF_000848705.1	Human parainfluenza virus 1, complete genome	0.0030416970173834388
13	Human Respiratory RNA Virome	22	GCF_000850205.1	Human parainfluenza virus 3, complete genome	0.007825280188537526
13	Human Respiratory RNA Virome	46	GCF_000851145.1	Influenza A virus pb2 gene for polymerase Pb2, genomic RNA, strain A/Hong Kong/1073/99(H9N2)	0.0006697847561666782
13	Human Respiratory RNA Virome	37	GCF_000853505.1	Human coronavirus 229E, complete genome	0.0021720560520187672
13	Human Respiratory RNA Virome	29	GCF_000853865.1	Human Coronavirus NL63, complete genome	0.0034776231805635238
13	Human Respiratory RNA Virome	52	GCF_000854805.1	Parainfluenza virus 5 strain W3A	0.0002886844659979467
13	Human Respiratory RNA Virome	26	GCF_000854845.1	Measles virus, complete genome	0.012821348797089346
13	Human Respiratory RNA Virome	56	GCF_000855545.1	Human orthopneumovirus Subgroup B, complete genome	0.00011028170111675598
13	Human Respiratory RNA Virome	49	GCF_000856445.1	Respiratory syncytial virus, complete genome	0.0003899451785538063
13	Human Respiratory RNA Virome	8	GCF_000856665.10	Influenza C virus (C/Ann Arbor/1/50) PB2 gene for polymerase 2, complete cds	0.02878092393900472
13	Human Respiratory RNA Virome	16	GCF_000857085.1	Human adenovirus B2, complete genome	0.011043693702398535
13	Human Respiratory RNA Virome	54	GCF_000857865.1	Human adenovirus 5, complete genome	0.0001634158123421574
13	Human Respiratory RNA Virome	6	GCF_000857885.1	Human adenovirus type 35, complete genome	0.04366828195736802
13	Human Respiratory RNA Virome	12	GCF_000858625.1	Human adenovirus D, complete genome	0.01887759101305243
13	Human Respiratory RNA Virome	30	GCF_000858765.1	Human coronavirus HKU1, complete genome	0.0034775089927742905
13	Human Respiratory RNA Virome	7	GCF_000859485.1	Human adenovirus type 7, complete genome	0.03577263510156642
13	Human Respiratory RNA Virome	42	GCF_000859665.1	Human adenovirus E, complete genome	0.0014344463839764982
13	Human Respiratory RNA Virome	55	GCF_000861265.1	Rhinovirus B14, complete sequence	0.00012100329418718361
13	Human Respiratory RNA Virome	45	GCF_000861905.1	Human enterovirus A, complete genome	0.0007326851097782213
13	Human Respiratory RNA Virome	15	GCF_000865085.1	Influenza A virus (A/New York/392/2004(H3N2)) segment 1, complete sequence	0.011775475449196805
13	Human Respiratory RNA Virome	41	GCF_000865725.1	Influenza A virus (A/Puerto Rico/8/1934(H1N1)) segment 1, complete sequence	0.0016673070096840852
13	Human Respiratory RNA Virome	25	GCF_000866645.1	Influenza A virus (A/Korea/426/1968(H2N2)) segment 1, complete sequence	0.005406643800581146
13	Human Respiratory RNA Virome	50	GCF_000875085.1	Enterovirus J strain 1631, complete genome	0.000329564094845102
13	Human Respiratory RNA Virome	17	GCF_000880515.1	Human adenovirus B1, complete genome	0.010620551226532078
13	Human Respiratory RNA Virome	35	GCF_000880835.1	Munia coronavirus HKU13-3514, complete genome	0.0021985270087019723
13	Human Respiratory RNA Virome	53	GCF_000884595.1	Enterovirus J strain N203, complete genome	0.00017636268663816197
13	Human Respiratory RNA Virome	11	GCF_000886535.1	Salivirus NG-J1, complete genome	0.05728642709011972
13	Human Respiratory RNA Virome	13	GCF_000896035.1	Night-heron coronavirus HKU19, complete genome	0.016440422148303574
13	Human Respiratory RNA Virome	36	GCF_000896875.1	White-eye coronavirus HKU16, complete genome	0.002188384221471931
13	Human Respiratory RNA Virome	6	GCF_000901155.1	Middle East respiratory syndrome-related coronavirus isolate HCoV-EMC/2012, complete genome	0.07340228245055445
13	Human Respiratory RNA Virome	39	GCF_000907315.1	Enterovirus F strain BEV-261 polyprotein gene, complete cds	0.0018040748677784686
13	Human Respiratory RNA Virome	26	GCF_000910675.1	Human parainfluenza virus 4a viral cRNA, complete genome, strain: M-25	0.004407582774423751
13	Human Respiratory RNA Virome	51	GCF_000919855.1	Enterovirus sp. isolate CPML_8109/08, complete genome	0.00032146281846476076
13	Human Respiratory RNA Virome	40	GCF_000928555.1	Influenza A virus (A/Shanghai/02/2013(H7N9)) segment 1 polymerase PB2 (PB2) gene, complete cds	0.001670871924088998
13	Human Respiratory RNA Virome	11	GCF_000930055.1	Cosavirus JMY-2014 isolate Cosa-CHN, complete genome	0.05728642709011972
13	Human Respiratory RNA Virome	1	GCF_001343785.1	Influenza A virus (A/California/07/2009(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds	0.22569383067445767
13	Human Respiratory RNA Virome	34	GCF_001443845.1	Caprine parainfluenza virus 3 strain JS2013, complete genome	0.002210780097032157
13	Human Respiratory RNA Virome	47	GCF_001629865.1	Enterovirus SEV-gx, complete genome	0.0005557903219812197
13	Human Respiratory RNA Virome	24	GCF_002088385.1	Enterovirus goat/JL14, complete genome	0.006357780825297815
13	Human Respiratory RNA Virome	26	GCF_002815375.1	Human metapneumovirus isolate 00-1, complete genome	0.012821348797089346
13	Human Respiratory RNA Virome	21	GCF_002815475.1	Human orthopneumovirus Subgroup A, complete cds	0.008234605457061079
13	Human Respiratory RNA Virome	27	GCF_002816215.1	Bulbul coronavirus HKU11-934, complete genome	0.004212660424432649
13	Human Respiratory RNA Virome	44	GCF_002816655.1	Human coxsackievirus A2 strain Fleetwood, complete genome	0.0009035487886498402
13	Human Respiratory RNA Virome	23	GCF_002816685.1	Coxsackievirus B3 mRNA, complete genome	0.006934217123608533
13	Human Respiratory RNA Virome	28	GCF_002816815.1	Dromedary camel enterovirus strain 19CC, complete genome	0.0035362625029303667
13	Human Respiratory RNA Virome	38	GCF_002816835.1	Human rhinovirus 1 strain ATCC VR-1559, complete genome	0.0018698487237366979
13	Human Respiratory RNA Virome	19	GCF_002816855.1	Human rhinovirus 3, complete genome	0.009011914393698682
13	Human Respiratory RNA Virome	31	GCF_002867775.1	Influenza D virus (D/swine/Oklahoma/1334/2011) segment 1 polymerase PB2 (PB2) gene, complete cds	0.0030994834874598803
13	Human Respiratory RNA Virome	14	GCF_003972325.1	Human coronavirus OC43 strain ATCC VR-759, complete genome	0.015000016277518902
13	Human Respiratory RNA Virome	5	GCF_006298365.1	Human parainfluenza virus 3 strain ZHYMgz01, complete genome	0.04601039884022055
13	Human Respiratory RNA Virome	6	GCF_009858895.2	Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	0.07340228245055445
14	Arbovirus Environmental (Mosquito Virome)	15	GCF_000847345.1	Rift Valley fever virus segment L, complete genome	0.004191162249697247
14	Arbovirus Environmental (Mosquito Virome)	30	GCF_000847585.1	Barmah Forest virus, complete genome	0.000281416294594905
14	Arbovirus Environmental (Mosquito Virome)	5	GCF_000849405.1	Perina nuda virus, complete genome	0.027674733545706293
14	Arbovirus Environmental (Mosquito Virome)	25	GCF_000849925.1	Bunyamwera virus L segment, complete sequence	0.0009077382244592719
14	Arbovirus Environmental (Mosquito Virome)	18	GCF_000850965.1	La Crosse virus segment L, complete genome	0.002013182531893464
14	Arbovirus Environmental (Mosquito Virome)	27	GCF_000852185.1	Infectious flacherie virus, complete genome	0.0007886448750250435
14	Arbovirus Environmental (Mosquito Virome)	36	GCF_000854165.1	Crimean-Congo hemorrhagic fever virus segment L, complete sequence	0.00010048840862280518
14	Arbovirus Environmental (Mosquito Virome)	11	GCF_000855805.1	Getah virus, complete genome	0.007766160528692167
14	Arbovirus Environmental (Mosquito Virome)	8	GCF_000857725.1	Yellow fever virus, complete genome	0.013743385849823188
14	Arbovirus Environmental (Mosquito Virome)	9	GCF_000861085.1	West Nile virus lineage 2, complete genome	0.01225510950945716
14	Arbovirus Environmental (Mosquito Virome)	2	GCF_000861705.1	Montana myotis leukoencephalitis virus, complete genome	0.18349540183866822
14	Arbovirus Environmental (Mosquito Virome)	19	GCF_000862125.1	Dengue virus 1, complete genome	0.0019715404232692824
14	Arbovirus Environmental (Mosquito Virome)	23	GCF_000862145.1	Japanese encephalitis virus, genome	0.0011049865758972475
14	Arbovirus Environmental (Mosquito Virome)	12	GCF_000863385.1	Mayaro virus, complete genome	0.006482221328479513
14	Arbovirus Environmental (Mosquito Virome)	22	GCF_000863565.1	Murray Valley encephalitis virus, complete genome	0.001111392060650708
14	Arbovirus Environmental (Mosquito Virome)	3	GCF_000866625.1	Dengue virus 3, complete genome	0.1594502898606368
14	Arbovirus Environmental (Mosquito Virome)	6	GCF_000866785.1	Saint Louis encephalitis virus, complete genome	0.024112837938156457
14	Arbovirus Environmental (Mosquito Virome)	7	GCF_000871845.1	Dengue virus 2, complete genome	0.017874567912560486
14	Arbovirus Environmental (Mosquito Virome)	20	GCF_000875385.1	West Nile virus lineage 1, complete genome	0.001971459504166414
14	Arbovirus Environmental (Mosquito Virome)	24	GCF_000882815.3	Zika virus, complete genome	0.001094690423985632
14	Arbovirus Environmental (Mosquito Virome)	21	GCF_000887395.1	Slow bee paralysis virus, complete genome	0.0017073171081434886
14	Arbovirus Environmental (Mosquito Virome)	35	GCF_000894395.1	Bebaru virus, complete genome	0.0001036638648480022
14	Arbovirus Environmental (Mosquito Virome)	13	GCF_000895015.1	Spodoptera exigua iflavirus 1, complete genome	0.005967431246401747
14	Arbovirus Environmental (Mosquito Virome)	37	GCF_000895355.1	Southern elephant seal virus, complete genome	4.744723578377599e-05
14	Arbovirus Environmental (Mosquito Virome)	26	GCF_000895975.1	Ndumu virus, complete genome	0.0008680020064117836
14	Arbovirus Environmental (Mosquito Virome)	16	GCF_000907135.1	Nse virus strain F24/CI/2004, complete genome	0.0034226479588553333
14	Arbovirus Environmental (Mosquito Virome)	28	GCF_000916935.1	Antheraea pernyi iflavirus isolate LnApIV-02, complete genome	0.0007865421545587264
14	Arbovirus Environmental (Mosquito Virome)	34	GCF_000917415.1	Spodoptera exigua iflavirus 2 isolate Korean, complete genome	0.00012792545699461005
14	Arbovirus Environmental (Mosquito Virome)	1	GCF_000919795.1	Casuarina virus isolate 0071, complete genome	0.3631634584185903
14	Arbovirus Environmental (Mosquito Virome)	29	GCF_000921735.1	Middelburg virus isolate ArB-8422, complete genome	0.00036571438521531906
14	Arbovirus Environmental (Mosquito Virome)	17	GCF_002366285.1	Zika virus isolate ZIKV/H. sapiens/Brazil/Natal/2015, complete genome	0.0025055213017680755
